date,lfalls,date_fc,length_fc
2021-04-20,7397,2021-05-20,-30
2021-04-21,6962,2021-05-20,-29
2021-04-22,6543,2021-05-20,-28
2021-04-23,6199,2021-05-20,-27
2021-04-24,6199,2021-05-20,-26
2021-04-25,6273,2021-05-20,-25
2021-04-26,6338,2021-05-20,-24
2021-04-27,6199,2021-05-20,-23
2021-04-28,6309,2021-05-20,-22
2021-04-29,6332,2021-05-20,-21
2021-04-30,6306,2021-05-20,-20
2021-05-01,5950,2021-05-20,-19
2021-05-02,5537,2021-05-20,-18
2021-05-03,5152,2021-05-20,-17
2021-05-04,5152,2021-05-20,-16
2021-05-05,5570,2021-05-20,-15
2021-05-06,5781,2021-05-20,-14
2021-05-07,5858,2021-05-20,-13
2021-05-08,6336,2021-05-20,-12
2021-05-09,6863,2021-05-20,-11
2021-05-10,7025,2021-05-20,-10
2021-05-11,7212,2021-05-20,-9
2021-05-12,6926,2021-05-20,-8
2021-05-13,6403,2021-05-20,-7
2021-05-14,6029,2021-05-20,-6
2021-05-15,5478,2021-05-20,-5
2021-05-16,4819,2021-05-20,-4
2021-05-17,4260,2021-05-20,-3
2021-05-18,3995,2021-05-20,-2
2021-05-19,3891,2021-05-20,-1
2021-05-20,3775,2021-05-20,0
2021-05-21,3542,2021-05-20,1
2021-05-22,3346,2021-05-20,2
2021-05-23,3192,2021-05-20,3
2021-05-24,3052,2021-05-20,4
2021-05-25,2919,2021-05-20,5
2021-05-26,2793,2021-05-20,6
2021-05-27,2677,2021-05-20,7
2021-05-28,2573,2021-05-20,8
2021-05-29,2479,2021-05-20,9
2021-05-30,2385,2021-05-20,10
2021-05-31,2307,2021-05-20,11
2021-06-01,2384,2021-05-20,12
2021-06-02,11251,2021-05-20,13
2021-06-03,NA,2021-05-20,14
2021-06-04,NA,2021-05-20,15
2021-06-05,NA,2021-05-20,16
2021-06-06,NA,2021-05-20,17
2021-06-07,NA,2021-05-20,18
2021-06-08,NA,2021-05-20,19
2021-06-09,NA,2021-05-20,20
2021-06-10,NA,2021-05-20,21
2021-06-11,NA,2021-05-20,22
2021-06-12,NA,2021-05-20,23
2021-06-13,NA,2021-05-20,24
2021-06-14,NA,2021-05-20,25
2021-06-15,NA,2021-05-20,26
2021-06-16,NA,2021-05-20,27
2021-06-17,NA,2021-05-20,28
2021-06-18,NA,2021-05-20,29
2021-06-19,NA,2021-05-20,30
2021-06-20,NA,2021-05-20,31
2021-06-21,NA,2021-05-20,32
2021-06-22,NA,2021-05-20,33
2021-06-23,NA,2021-05-20,34
2021-06-24,NA,2021-05-20,35
2021-06-25,NA,2021-05-20,36
2021-06-26,NA,2021-05-20,37
2021-06-27,NA,2021-05-20,38
2021-06-28,NA,2021-05-20,39
2021-06-29,NA,2021-05-20,40
2021-06-30,NA,2021-05-20,41
2021-07-01,NA,2021-05-20,42
2021-07-02,NA,2021-05-20,43
2021-07-03,NA,2021-05-20,44
