date,lfalls,seneca,goose,monoc_jug,por
2020-08-28T04:00:00Z,916.115,20,11,29,1408
2020-08-28T04:00:00Z,922.115,19,11,29,1394
2020-08-28T04:00:00Z,916.115,19,10,29,1388
2020-08-28T04:00:00Z,907.115,18,10,29,1381
2020-08-28T04:00:00Z,898.115,18,10,29,1370
2020-08-28T04:00:00Z,883.115,19,10,29,1363
2020-08-28T04:00:00Z,867.115,20,10,31,1354
2020-08-28T04:00:00Z,867.115,21,10,32,1340
2020-08-28T04:00:00Z,856.115,23,10,34,1324
2020-08-28T04:00:00Z,856.115,23,10,36,1320
2020-08-28T04:00:00Z,857.115,22,10,36,1311
2020-08-28T04:00:00Z,868.115,22,11,35,1300
2020-08-28T04:00:00Z,877.115,22,13,35,1293
2020-08-29T04:00:00Z,892.115,22,14,36,1285
2020-08-29T04:00:00Z,937.115,24,16,40,1274
2020-08-29T04:00:00Z,942.115,25,84,42,1269
2020-08-29T04:00:00Z,932.115,33,134,42,1260
2020-08-29T04:00:00Z,972.115,48,122,40,1258
2020-08-29T04:00:00Z,1069.115,68,104,39,1249
2020-08-29T04:00:00Z,1105.115,75,85,39,1244
2020-08-29T04:00:00Z,1126.115,74,79,38,1235
2020-08-29T04:00:00Z,1162.115,76,82,39,1226
2020-08-29T04:00:00Z,1147.115,79,101,40,1215
2020-08-29T04:00:00Z,1126.115,76,114,42,1203
2020-08-29T04:00:00Z,1141.115,75,110,43,1193
2020-08-29T04:00:00Z,1136.115,69,104,43,1182
2020-08-29T04:00:00Z,1152.115,61,109,44,1175
2020-08-29T04:00:00Z,1173.115,55,110,44,1166
2020-08-29T04:00:00Z,1207.115,50,105,45,1164
2020-08-29T04:00:00Z,1213.115,47,99,46,1164
2020-08-29T04:00:00Z,1228.115,45,94,50,1178
2020-08-29T04:00:00Z,1239.115,45,87,63,1164
2020-08-29T04:00:00Z,1228.115,45,82,83,1162
2020-08-29T04:00:00Z,1223.115,45,79,92,1166
2020-08-29T04:00:00Z,1207.115,46,76,91,1171
2020-08-29T04:00:00Z,1201.115,44,78,86,1173
2020-08-29T04:00:00Z,1178.115,42,82,80,1175
2020-08-30T04:00:00Z,1168.115,39,88,74,1182
2020-08-30T04:00:00Z,1147.115,37,93,70,1189
2020-08-30T04:00:00Z,1131.115,36,94,67,1184
2020-08-30T04:00:00Z,1126.115,35,91,67,1182
2020-08-30T04:00:00Z,1110.115,41,87,69,1182
2020-08-30T04:00:00Z,1084.115,58,83,70,1173
2020-08-30T04:00:00Z,1063.115,55,79,70,1175
2020-08-30T04:00:00Z,1047.115,48,75,70,1173
2020-08-30T04:00:00Z,1021.115,42,71,69,1182
2020-08-30T04:00:00Z,1002.115,38,69,68,1186
2020-08-30T04:00:00Z,982.115,34,67,66,1191
2020-08-30T04:00:00Z,971.115,32,64,64,1191
2020-08-30T04:00:00Z,951.115,30,62,63,1193
2020-08-30T04:00:00Z,942.115,29,60,61,1191
2020-08-30T04:00:00Z,937.115,28,58,60,1191
2020-08-30T04:00:00Z,916.115,27,57,58,1200
2020-08-30T04:00:00Z,906.115,27,55,56,1211
2020-08-30T04:00:00Z,896.115,27,54,55,1224
2020-08-30T04:00:00Z,891.115,29,53,54,1218
2020-08-30T04:00:00Z,906.115,30,52,53,1231
2020-08-30T04:00:00Z,895.115,30,52,52,1244
2020-08-30T04:00:00Z,895.115,30,52,51,1262
2020-08-30T04:00:00Z,895.115,30,51,50,1288
2020-08-30T04:00:00Z,882.115,29,49,49,1316
2020-08-31T04:00:00Z,877.115,28,47,48,1342
2020-08-31T04:00:00Z,867.115,28,46,47,1367
2020-08-31T04:00:00Z,856.115,28,44,46,1388
2020-08-31T04:00:00Z,852.115,27,43,46,1401
2020-08-31T04:00:00Z,838.115,27,42,45,1401
2020-08-31T04:00:00Z,843.115,27,40,44,1399
2020-08-31T04:00:00Z,833.115,27,39,44,1392
2020-08-31T04:00:00Z,823.115,27,38,44,1383
2020-08-31T04:00:00Z,817.115,26,37,44,1374
2020-08-31T04:00:00Z,799.115,25,35,43,1363
2020-08-31T04:00:00Z,799.115,24,35,43,1356
2020-08-31T04:00:00Z,794.115,23,34,43,1347
2020-08-31T04:00:00Z,778.115,22,33,43,1347
2020-08-31T04:00:00Z,784.115,21,32,42,1340
2020-08-31T04:00:00Z,778.115,21,31,41,1338
2020-08-31T04:00:00Z,778.115,21,31,41,1341
2020-08-31T04:00:00Z,778.115,22,30,41,1347
2020-08-31T04:00:00Z,799.115,24,29,41,1350
2020-08-31T04:00:00Z,808.115,26,29,41,1363
2020-08-31T04:00:00Z,823.115,26,29,41,1376
2020-08-31T04:00:00Z,838.115,26,29,42,1381
2020-08-31T04:00:00Z,847.115,27,30,42,1399
2020-08-31T04:00:00Z,877.115,27,33,43,1417
2020-08-31T04:00:00Z,901.115,27,43,46,1426
2020-09-01T04:00:00Z,925.115,28,57,50,1444
2020-09-01T04:00:00Z,955.115,29,64,53,1457
2020-09-01T04:00:00Z,955.115,33,68,56,1466
2020-09-01T04:00:00Z,961.115,54,69,57,1473
2020-09-01T04:00:00Z,976.115,64,67,57,1482
2020-09-01T04:00:00Z,990.115,62,64,56,1489
2020-09-01T04:00:00Z,1010.115,55,64,55,1491
2020-09-01T04:00:00Z,1026.115,49,66,53,1498
2020-09-01T04:00:00Z,1042.115,44,68,51,1500
2020-09-01T04:00:00Z,1052.115,41,67,50,1500
2020-09-01T04:00:00Z,1068.115,37,66,50,1500
2020-09-01T04:00:00Z,1078.115,34,64,49,1500
2020-09-01T04:00:00Z,1089.115,33,64,49,1500
2020-09-01T04:00:00Z,1105.115,32,64,49,1504
2020-09-01T04:00:00Z,1120.115,31,62,49,1509
2020-09-01T04:00:00Z,1131.115,31,60,49,1514
2020-09-01T04:00:00Z,1141.115,31,58,50,1522
2020-09-01T04:00:00Z,1152.115,31,57,51,1532
2020-09-01T04:00:00Z,1157.115,32,56,52,1545
2020-09-01T04:00:00Z,1152.115,31,55,54,1583
2020-09-01T04:00:00Z,1162.115,30,55,58,1633
2020-09-01T04:00:00Z,1147.115,29,56,60,1653
2020-09-01T04:00:00Z,1141.115,29,58,62,1668
2020-09-01T04:00:00Z,1141.115,29,59,62,1662
2020-09-02T04:00:00Z,1136.115,29,61,61,1671
2020-09-02T04:00:00Z,1141.115,29,61,61,1678
2020-09-02T04:00:00Z,1141.115,28,61,60,1683
2020-09-02T04:00:00Z,1141.115,29,60,60,1692
2020-09-02T04:00:00Z,1141.115,30,60,60,1701
2020-09-02T04:00:00Z,1126.115,30,58,61,1708
2020-09-02T04:00:00Z,1120.115,31,58,62,1710
2020-09-02T04:00:00Z,1120.115,30,56,63,1710
2020-09-02T04:00:00Z,1120.115,30,56,65,1706
2020-09-02T04:00:00Z,1120.115,30,54,69,1711
2020-09-02T04:00:00Z,1120.115,30,53,73,1724
2020-09-02T04:00:00Z,1120.115,28,52,74,1740
2020-09-02T04:00:00Z,1136.115,28,52,77,1780
2020-09-02T04:00:00Z,1147.115,27,52,79,1834
2020-09-02T04:00:00Z,1162.115,26,51,80,1904
2020-09-02T04:00:00Z,1183.115,27,50,82,1965
2020-09-02T04:00:00Z,1210.115,27,50,82,2032
2020-09-02T04:00:00Z,1219.115,28,50,82,2108
2020-09-02T04:00:00Z,1252.115,28,49,81,2189
2020-09-02T04:00:00Z,1270.115,27,49,81,2284
2020-09-02T04:00:00Z,1291.115,27,49,80,2408
2020-09-02T04:00:00Z,1315.115,27,49,79,2542
2020-09-02T04:00:00Z,1309.115,27,48,79,2683
2020-09-02T04:00:00Z,1303.115,26,47,79,2808
2020-09-03T04:00:00Z,1315.115,29,47,88,2973
2020-09-03T04:00:00Z,1297.115,32,46,119,3060
2020-09-03T04:00:00Z,1315.115,34,45,193,3120
2020-09-03T04:00:00Z,1327.115,50,44,223,3150
2020-09-03T04:00:00Z,1363.115,71,43,220,3150
2020-09-03T04:00:00Z,1420.115,79,43,206,3120
2020-09-03T04:00:00Z,1498.115,90,42,197,3135
2020-09-03T04:00:00Z,1553.115,88,41,191,3150
2020-09-03T04:00:00Z,1640.115,82,40,187,3128
2020-09-03T04:00:00Z,1741.115,74,41,184,3075
2020-09-03T04:00:00Z,1825.115,67,44,182,3030
2020-09-03T04:00:00Z,1923.115,62,48,181,3030
2020-09-03T04:00:00Z,2057.115,58,50,181,3015
2020-09-03T04:00:00Z,2187.115,54,50,182,2992
2020-09-03T04:00:00Z,2305.115,50,48,182,2962
2020-09-03T04:00:00Z,2405.115,48,47,179,2921
2020-09-03T04:00:00Z,2488.115,46,45,175,2890
2020-09-03T04:00:00Z,2541.115,46,44,168,2854
2020-09-03T04:00:00Z,2601.115,46,43,160,2822
2020-09-03T04:00:00Z,2631.115,43,42,153,2804
2020-09-03T04:00:00Z,2653.115,40,41,149,2797
2020-09-03T04:00:00Z,2691.115,50,43,157,2877
2020-09-03T04:00:00Z,2931.115,100,44,198,2884
2020-09-03T04:00:00Z,3583.115,189,45,241,2880
2020-09-04T04:00:00Z,3703.115,264,45,243,2888
2020-09-04T04:00:00Z,3411.115,295,45,215,2942
2020-09-04T04:00:00Z,3276.115,308,46,193,3075
2020-09-04T04:00:00Z,3366.115,298,46,183,3165
2020-09-04T04:00:00Z,3433.115,291,47,186,3165
2020-09-04T04:00:00Z,3531.115,291,60,197,3120
2020-09-04T04:00:00Z,3591.115,280,74,209,3045
2020-09-04T04:00:00Z,3651.115,255,77,215,2997
2020-09-04T04:00:00Z,3673.115,222,76,214,2958
2020-09-04T04:00:00Z,3643.115,192,73,209,2931
2020-09-04T04:00:00Z,3606.115,169,68,199,2918
2020-09-04T04:00:00Z,3546.115,152,65,189,2907
2020-09-04T04:00:00Z,3471.115,141,62,179,2898
2020-09-04T04:00:00Z,3441.115,133,60,171,2888
2020-09-04T04:00:00Z,3418.115,126,59,163,2868
2020-09-04T04:00:00Z,3388.115,118,58,157,NA
2020-09-04T04:00:00Z,3343.115,114,58,152,2848
2020-09-04T04:00:00Z,3313.115,110,57,147,2825
2020-09-04T04:00:00Z,3283.115,106,55,142,2794
2020-09-04T04:00:00Z,3253.115,101,53,138,2770
2020-09-04T04:00:00Z,3216.115,98,51,135,2754
2020-09-04T04:00:00Z,3171.115,95,50,132,2728
2020-09-04T04:00:00Z,3118.115,91,48,128,2702
2020-09-04T04:00:00Z,3066.115,88,47,125,2682
2020-09-05T04:00:00Z,3013.115,86,45,122,2660
2020-09-05T04:00:00Z,2968.115,83,44,120,2637
2020-09-05T04:00:00Z,2938.115,81,44,118,2613
2020-09-05T04:00:00Z,2886.115,78,43,116,2590
2020-09-05T04:00:00Z,2841.115,76,42,114,2565
2020-09-05T04:00:00Z,2788.115,76,41,112,2542
2020-09-05T04:00:00Z,2751.115,74,40,110,2520
2020-09-05T04:00:00Z,2721.115,71,39,109,2504
2020-09-05T04:00:00Z,2676.115,66,38,107,2484
2020-09-05T04:00:00Z,2646.115,62,37,105,2466
2020-09-05T04:00:00Z,2593.115,58,37,103,2444
2020-09-05T04:00:00Z,2571.115,51,35,101,2424
2020-09-05T04:00:00Z,2533.115,46,35,99,2395
2020-09-05T04:00:00Z,2496.115,43,35,98,2367
2020-09-05T04:00:00Z,2458.115,41,34,96,2338
2020-09-05T04:00:00Z,2419.115,41,34,94,2325
2020-09-05T04:00:00Z,2397.115,41,33,93,2304
2020-09-05T04:00:00Z,2374.115,40,32,92,2288
2020-09-05T04:00:00Z,2347.115,43,32,90,2267
2020-09-05T04:00:00Z,2325.115,44,32,88,2254
2020-09-05T04:00:00Z,2290.115,43,31,87,2232
2020-09-05T04:00:00Z,2277.115,43,31,85,2220
2020-09-05T04:00:00Z,2241.115,42,30,83,2202
2020-09-05T04:00:00Z,2213.115,39,29,82,2190
2020-09-06T04:00:00Z,2179.115,39,29,80,2181
2020-09-06T04:00:00Z,2157.115,38,28,78,2166
2020-09-06T04:00:00Z,2158.115,38,28,77,2163
2020-09-06T04:00:00Z,2102.115,38,28,76,2148
2020-09-06T04:00:00Z,2068.115,37,27,74,2132
2020-09-06T04:00:00Z,2041.115,37,27,74,2121
2020-09-06T04:00:00Z,2001.115,36,27,73,2103
2020-09-06T04:00:00Z,1974.115,36,26,72,2090
2020-09-06T04:00:00Z,1954.115,35,26,71,2079
2020-09-06T04:00:00Z,1940.115,34,26,70,2076
2020-09-06T04:00:00Z,1913.115,32,26,70,2067
2020-09-06T04:00:00Z,1882.115,32,25,69,2055
2020-09-06T04:00:00Z,1862.115,31,25,68,2048
2020-09-06T04:00:00Z,1849.115,30,24,67,2038
2020-09-06T04:00:00Z,1822.115,30,24,66,2031
2020-09-06T04:00:00Z,1810.115,29,24,67,2017
2020-09-06T04:00:00Z,1784.115,30,24,66,2008
2020-09-06T04:00:00Z,1777.115,30,24,64,2004
2020-09-06T04:00:00Z,1777.115,31,23,64,2002
2020-09-06T04:00:00Z,1750.115,32,23,64,1995
2020-09-06T04:00:00Z,1744.115,34,23,63,1986
2020-09-06T04:00:00Z,1732.115,34,23,63,1978
2020-09-06T04:00:00Z,1713.115,33,23,62,1962
2020-09-06T04:00:00Z,1693.115,32,22,62,1962
2020-09-07T04:00:00Z,1669.115,32,22,60,1953
2020-09-07T04:00:00Z,1657.115,32,22,60,1950
2020-09-07T04:00:00Z,1631.115,32,22,59,1939
2020-09-07T04:00:00Z,1618.115,31,22,58,1930
2020-09-07T04:00:00Z,1600.115,31,21,58,1914
2020-09-07T04:00:00Z,1588.115,32,21,57,1904
2020-09-07T04:00:00Z,1576.115,32,21,57,1886
2020-09-07T04:00:00Z,1564.115,31,20,56,1874
2020-09-07T04:00:00Z,1552.115,31,20,56,1860
2020-09-07T04:00:00Z,1552.115,30,20,55,1845
2020-09-07T04:00:00Z,1534.115,29,20,55,1828
2020-09-07T04:00:00Z,1534.115,28,20,54,1812
2020-09-07T04:00:00Z,1528.115,28,20,54,1800
2020-09-07T04:00:00Z,1501.115,27,20,53,1782
2020-09-07T04:00:00Z,1501.115,27,20,53,1766
2020-09-07T04:00:00Z,1477.115,27,19,53,1744
2020-09-07T04:00:00Z,1471.115,27,19,53,1728
2020-09-07T04:00:00Z,1453.115,28,19,53,1716
2020-09-07T04:00:00Z,1429.115,28,19,53,1701
2020-09-07T04:00:00Z,1429.115,30,19,53,1691
2020-09-07T04:00:00Z,1419.115,31,18,53,1664
2020-09-07T04:00:00Z,1405.115,32,18,53,1634
2020-09-07T04:00:00Z,1384.115,31,18,52,1623
2020-09-07T04:00:00Z,1384.115,31,18,53,1614
2020-09-08T04:00:00Z,1360.115,30,18,52,1614
2020-09-08T04:00:00Z,1360.115,31,18,51,1614
2020-09-08T04:00:00Z,1336.115,31,18,51,1602
2020-09-08T04:00:00Z,1312.115,31,18,50,1598
2020-09-08T04:00:00Z,1312.115,32,18,50,1591
2020-09-08T04:00:00Z,1291.115,32,17,49,1584
2020-09-08T04:00:00Z,1285.115,32,17,48,1580
2020-09-08T04:00:00Z,1267.115,31,17,48,1561
2020-09-08T04:00:00Z,1257.115,31,17,47,1554
2020-09-08T04:00:00Z,1240.115,30,17,47,1543
2020-09-08T04:00:00Z,1234.115,29,17,47,1536
2020-09-08T04:00:00Z,1222.115,28,17,47,1530
2020-09-08T04:00:00Z,1201.115,27,17,47,1514
2020-09-08T04:00:00Z,1180.115,27,16,47,1504
2020-09-08T04:00:00Z,1170.115,27,16,47,1496
2020-09-08T04:00:00Z,1149.115,27,16,46,1486
2020-09-08T04:00:00Z,1133.115,27,16,46,1471
2020-09-08T04:00:00Z,1133.115,25,16,46,1462
2020-09-08T04:00:00Z,1117.115,24,16,46,1453
2020-09-08T04:00:00Z,1102.115,24,16,47,1444
2020-09-08T04:00:00Z,1117.115,24,16,46,1435
2020-09-08T04:00:00Z,1096.115,24,16,46,1430
2020-09-08T04:00:00Z,1091.115,23,16,46,1419
2020-09-08T04:00:00Z,1081.115,22,16,46,1406
2020-09-09T04:00:00Z,1075.115,22,16,46,1390
2020-09-09T04:00:00Z,1065.115,23,16,46,1374
2020-09-09T04:00:00Z,1049.115,25,16,45,1354
2020-09-09T04:00:00Z,1039.115,26,16,45,1342
2020-09-09T04:00:00Z,1028.115,26,16,45,1327
2020-09-09T04:00:00Z,1002.115,26,16,45,1316
2020-09-09T04:00:00Z,991.115,26,16,44,1300
2020-09-09T04:00:00Z,987.115,26,16,44,1293
2020-09-09T04:00:00Z,973.115,26,15,44,1284
2020-09-09T04:00:00Z,968.115,25,15,44,1280
2020-09-09T04:00:00Z,952.115,23,15,44,1278
2020-09-09T04:00:00Z,937.115,22,15,44,1278
2020-09-09T04:00:00Z,931.115,22,15,44,1278
2020-09-09T04:00:00Z,921.115,21,15,44,1278
2020-09-09T04:00:00Z,910.115,21,15,44,1278
2020-09-09T04:00:00Z,897.115,21,15,43,1274
2020-09-09T04:00:00Z,892.115,22,15,43,1269
2020-09-09T04:00:00Z,871.115,23,15,43,1267
2020-09-09T04:00:00Z,871.115,25,15,44,1258
2020-09-09T04:00:00Z,867.115,26,15,44,1253
2020-09-09T04:00:00Z,848.115,26,15,44,1244
2020-09-09T04:00:00Z,832.115,25,15,44,1242
2020-09-09T04:00:00Z,828.115,25,14,44,1235
2020-09-09T04:00:00Z,823.115,25,14,44,1231
2020-09-10T04:00:00Z,814.115,25,14,43,1224
2020-09-10T04:00:00Z,814.115,24,14,43,1215
2020-09-10T04:00:00Z,823.115,25,14,43,1210
2020-09-10T04:00:00Z,832.115,25,14,43,1206
2020-09-10T04:00:00Z,838.115,26,14,43,1206
2020-09-10T04:00:00Z,922.115,28,14,42,1206
2020-09-10T04:00:00Z,947.115,28,14,42,1213
2020-09-10T04:00:00Z,946.115,28,14,42,1215
2020-09-10T04:00:00Z,1033.115,27,14,42,1215
2020-09-10T04:00:00Z,1126.115,26,14,42,1220
2020-09-10T04:00:00Z,1191.115,26,14,42,1224
2020-09-10T04:00:00Z,1201.115,25,14,42,1228
2020-09-10T04:00:00Z,1191.115,24,14,42,1235
2020-09-10T04:00:00Z,1153.115,23,14,42,1242
2020-09-10T04:00:00Z,1130.115,23,15,41,1242
2020-09-10T04:00:00Z,1114.115,23,15,41,1240
2020-09-10T04:00:00Z,1131.115,24,15,41,1231
2020-09-10T04:00:00Z,1366.115,26,15,42,1220
2020-09-10T04:00:00Z,2068.115,28,15,44,1206
2020-09-10T04:00:00Z,1972.115,29,16,45,1204
2020-09-10T04:00:00Z,1775.115,37,16,47,1196
2020-09-10T04:00:00Z,1473.115,35,16,48,1184
2020-09-10T04:00:00Z,1207.115,33,16,48,1173
2020-09-10T04:00:00Z,1099.115,32,17,47,1164
2020-09-11T04:00:00Z,1059.115,32,17,49,1164
2020-09-11T04:00:00Z,1053.115,41,17,48,1155
2020-09-11T04:00:00Z,1051.115,44,17,47,1164
2020-09-11T04:00:00Z,1038.115,44,17,46,1192
2020-09-11T04:00:00Z,1033.115,45,17,46,1299
2020-09-11T04:00:00Z,1023.115,44,17,45,1520
2020-09-11T04:00:00Z,997.115,44,17,45,1786
2020-09-11T04:00:00Z,976.115,41,17,44,1989
2020-09-11T04:00:00Z,942.115,37,17,44,2108
2020-09-11T04:00:00Z,921.115,35,17,44,2169
2020-09-11T04:00:00Z,901.115,32,17,44,2179
2020-09-11T04:00:00Z,892.115,32,17,45,2168
2020-09-11T04:00:00Z,871.115,31,17,45,2114
2020-09-11T04:00:00Z,862.115,29,17,45,2050
2020-09-11T04:00:00Z,848.115,28,17,45,1981
2020-09-11T04:00:00Z,832.115,28,17,45,1908
2020-09-11T04:00:00Z,814.115,28,17,45,1852
2020-09-11T04:00:00Z,819.115,29,17,45,1805
2020-09-11T04:00:00Z,800.115,30,17,45,1780
2020-09-11T04:00:00Z,804.115,30,18,45,1753
2020-09-11T04:00:00Z,828.115,30,20,45,1731
2020-09-11T04:00:00Z,853.115,29,21,44,1722
2020-09-11T04:00:00Z,907.115,28,22,44,1719
2020-09-11T04:00:00Z,976.115,27,23,44,1716
2020-09-12T04:00:00Z,1057.115,28,23,44,1722
2020-09-12T04:00:00Z,1146.115,28,23,44,1716
2020-09-12T04:00:00Z,1233.115,27,23,45,1722
2020-09-12T04:00:00Z,1312.115,27,22,45,1722
2020-09-12T04:00:00Z,1369.115,27,22,46,1719
2020-09-12T04:00:00Z,1405.115,28,22,46,1706
2020-09-12T04:00:00Z,1417.115,28,21,48,1688
2020-09-12T04:00:00Z,1411.115,27,21,48,1662
2020-09-12T04:00:00Z,1405.115,27,21,49,1634
2020-09-12T04:00:00Z,1369.115,26,20,48,1600
2020-09-12T04:00:00Z,1351.115,25,20,48,1569
2020-09-12T04:00:00Z,1323.115,24,20,48,1536
2020-09-12T04:00:00Z,1300.115,23,20,48,1504
2020-09-12T04:00:00Z,1282.115,21,19,49,1473
2020-09-12T04:00:00Z,1270.115,20,19,49,1442
2020-09-12T04:00:00Z,1259.115,20,19,49,1406
2020-09-12T04:00:00Z,1243.115,20,19,50,1370
2020-09-12T04:00:00Z,1228.115,20,18,50,1347
2020-09-12T04:00:00Z,1204.115,21,18,50,1331
2020-09-12T04:00:00Z,1198.115,23,18,50,1316
2020-09-12T04:00:00Z,1177.115,24,18,50,1295
2020-09-12T04:00:00Z,1177.115,29,18,50,1282
2020-09-12T04:00:00Z,1177.115,31,18,50,1271
2020-09-12T04:00:00Z,1177.115,30,17,50,1264
2020-09-13T04:00:00Z,1167.115,30,17,49,1251
2020-09-13T04:00:00Z,1156.115,29,17,49,1242
2020-09-13T04:00:00Z,1146.115,29,17,49,1233
2020-09-13T04:00:00Z,1125.115,29,17,48,1224
2020-09-13T04:00:00Z,1104.115,30,16,47,1217
2020-09-13T04:00:00Z,1078.115,30,16,46,1210
2020-09-13T04:00:00Z,1057.115,29,16,46,1206
2020-09-13T04:00:00Z,1030.115,29,16,45,1206
2020-09-13T04:00:00Z,1005.115,29,16,45,1202
2020-09-13T04:00:00Z,986.115,28,16,45,1200
2020-09-13T04:00:00Z,955.115,28,16,44,1200
2020-09-13T04:00:00Z,940.115,27,16,44,1200
2020-09-13T04:00:00Z,921.115,26,16,44,1198
2020-09-13T04:00:00Z,895.115,26,16,44,1193
2020-09-13T04:00:00Z,880.115,25,16,44,1191
2020-09-13T04:00:00Z,856.115,25,16,44,1191
2020-09-13T04:00:00Z,841.115,25,16,44,1191
2020-09-13T04:00:00Z,822.115,25,16,46,1189
2020-09-13T04:00:00Z,811.115,26,16,47,1184
2020-09-13T04:00:00Z,811.115,28,16,48,1185
2020-09-13T04:00:00Z,802.115,29,16,49,1179
2020-09-13T04:00:00Z,793.115,29,15,50,1173
2020-09-13T04:00:00Z,780.115,28,15,50,1171
2020-09-13T04:00:00Z,775.115,27,15,50,1164
2020-09-14T04:00:00Z,754.115,26,15,50,1160
2020-09-14T04:00:00Z,750.115,26,15,50,1154
2020-09-14T04:00:00Z,736.115,26,15,50,1150
2020-09-14T04:00:00Z,732.115,26,15,50,1147
2020-09-14T04:00:00Z,723.115,25,15,50,1140
2020-09-14T04:00:00Z,718.115,26,15,50,1131
2020-09-14T04:00:00Z,709.115,26,14,50,1122
2020-09-14T04:00:00Z,700.115,25,14,50,1115
2020-09-14T04:00:00Z,691.115,25,14,49,1108
2020-09-14T04:00:00Z,682.115,24,14,49,1104
2020-09-14T04:00:00Z,667.115,23,14,48,1101
2020-09-14T04:00:00Z,661.115,22,14,48,1096
2020-09-14T04:00:00Z,661.115,21,14,48,1087
2020-09-14T04:00:00Z,648.115,20,14,47,1076
2020-09-14T04:00:00Z,643.115,20,14,46,1069
2020-09-14T04:00:00Z,648.115,20,14,46,1059
2020-09-14T04:00:00Z,630.115,21,14,46,1056
2020-09-14T04:00:00Z,630.115,22,14,46,1050
2020-09-14T04:00:00Z,637.115,24,14,46,1041
2020-09-14T04:00:00Z,634.115,25,14,46,1030
2020-09-14T04:00:00Z,630.115,25,14,45,1023
2020-09-14T04:00:00Z,625.115,24,14,45,1023
2020-09-14T04:00:00Z,625.115,24,14,45,1023
2020-09-14T04:00:00Z,625.115,24,14,44,1023
2020-09-15T04:00:00Z,630.115,23,14,44,1023
2020-09-15T04:00:00Z,625.115,23,14,43,1023
2020-09-15T04:00:00Z,621.115,23,14,43,1018
2020-09-15T04:00:00Z,607.115,23,13,43,1023
2020-09-15T04:00:00Z,598.115,24,13,43,1023
2020-09-15T04:00:00Z,586.115,25,13,43,1023
2020-09-15T04:00:00Z,570.115,24,13,42,1023
2020-09-15T04:00:00Z,565.115,24,13,42,1023
2020-09-15T04:00:00Z,561.115,23,13,42,1021
2020-09-15T04:00:00Z,552.115,22,13,42,1018
2020-09-15T04:00:00Z,538.115,21,13,41,1014
2020-09-15T04:00:00Z,538.115,20,13,41,1007
2020-09-15T04:00:00Z,520.115,19,13,41,1005
2020-09-15T04:00:00Z,520.115,19,13,40,996
2020-09-15T04:00:00Z,511.115,18,13,40,992
2020-09-15T04:00:00Z,502.115,18,13,40,990
2020-09-15T04:00:00Z,502.115,19,13,39,983
2020-09-15T04:00:00Z,502.115,22,13,40,972
2020-09-15T04:00:00Z,491.115,24,13,39,966
2020-09-15T04:00:00Z,491.115,24,12,39,962
2020-09-15T04:00:00Z,487.115,24,12,38,955
2020-09-15T04:00:00Z,483.115,25,12,38,955
2020-09-15T04:00:00Z,469.115,24,12,38,950
2020-09-15T04:00:00Z,474.115,23,12,37,946
2020-09-16T04:00:00Z,478.115,23,12,37,952
2020-09-16T04:00:00Z,487.115,22,12,37,957
2020-09-16T04:00:00Z,487.115,23,12,37,957
2020-09-16T04:00:00Z,487.115,24,12,37,962
2020-09-16T04:00:00Z,487.115,24,12,37,974
2020-09-16T04:00:00Z,487.115,24,12,37,993
2020-09-16T04:00:00Z,487.115,24,12,37,1014
2020-09-16T04:00:00Z,487.115,24,12,37,1031
2020-09-16T04:00:00Z,487.115,23,12,38,1038
2020-09-16T04:00:00Z,487.115,23,12,38,1028
2020-09-16T04:00:00Z,483.115,22,11,37,1005
2020-09-16T04:00:00Z,474.115,22,11,37,983
2020-09-16T04:00:00Z,456.115,21,11,37,965
2020-09-16T04:00:00Z,451.115,20,11,36,948
2020-09-16T04:00:00Z,448.115,20,11,36,932
2020-09-16T04:00:00Z,440.115,19,11,36,906
2020-09-16T04:00:00Z,432.115,19,11,36,880
2020-09-16T04:00:00Z,427.115,19,11,36,852
2020-09-16T04:00:00Z,423.115,22,11,36,830
2020-09-16T04:00:00Z,423.115,22,11,36,820
2020-09-16T04:00:00Z,418.115,22,11,35,808
2020-09-16T04:00:00Z,427.115,22,11,35,797
2020-09-16T04:00:00Z,418.115,22,11,35,783
2020-09-16T04:00:00Z,436.115,21,11,35,772
2020-09-17T04:00:00Z,432.115,21,11,35,766
2020-09-17T04:00:00Z,436.115,20,11,35,762
2020-09-17T04:00:00Z,440.115,20,11,35,760
2020-09-17T04:00:00Z,440.115,20,11,35,760
2020-09-17T04:00:00Z,436.115,20,10,35,762
2020-09-17T04:00:00Z,436.115,21,10,34,762
2020-09-17T04:00:00Z,440.115,22,10,34,768
2020-09-17T04:00:00Z,436.115,21,10,34,777
2020-09-17T04:00:00Z,436.115,20,10,34,783
2020-09-17T04:00:00Z,418.115,19,10,34,778
2020-09-17T04:00:00Z,418.115,18,10,34,766
2020-09-17T04:00:00Z,407.115,17,10,34,764
2020-09-17T04:00:00Z,394.115,16,10,34,774
2020-09-17T04:00:00Z,385.115,16,10,34,795
2020-09-17T04:00:00Z,374.115,15,10,34,816
2020-09-17T04:00:00Z,370.115,16,10,34,844
2020-09-17T04:00:00Z,355.115,16,10,34,874
2020-09-17T04:00:00Z,337.115,17,10,33,893
2020-09-17T04:00:00Z,326.115,19,10,33,920
2020-09-17T04:00:00Z,322.115,20,10,33,952
2020-09-17T04:00:00Z,319.115,20,10,33,969
2020-09-17T04:00:00Z,307.115,20,10,33,964
